algorithm,feature_set,imputer,leaf_size,metric,n_neighbors,p,reducer,scaler,weights,status,error,cv_accuracy_mean,cv_accuracy_std,cv_macro_precision_mean,cv_macro_precision_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,random_cv_accuracy_mean,random_cv_accuracy_std,random_cv_macro_precision_mean,random_cv_macro_precision_std,random_cv_macro_f1_mean,random_cv_macro_f1_std,random_cv_weighted_f1_mean,random_cv_weighted_f1_std,stratified_cv_accuracy_mean,stratified_cv_accuracy_std,stratified_cv_macro_precision_mean,stratified_cv_macro_precision_std,stratified_cv_macro_f1_mean,stratified_cv_macro_f1_std,stratified_cv_weighted_f1_mean,stratified_cv_weighted_f1_std,domain_cv_accuracy_mean,domain_cv_macro_precision_mean,domain_cv_macro_f1_mean,domain_cv_weighted_f1_mean,domain_cv_accuracy_std,domain_cv_macro_precision_std,domain_cv_macro_f1_std,domain_cv_weighted_f1_std,worst_domain_accuracy,worst_domain_macro_precision,worst_domain_macro_f1,worst_domain_weighted_f1,random_cv_scenario,domain_cv_scenario,feature_family,preprocessing,knn_params,stage,cv_scenario,cv_group_column,cv_is_domain_aware,task_mode,dataset_mode,feature_dimension,feature_count,cache_path
auto,notebook_exact_44_dynrange,median,80,cosine,11,2,"{'type': 'select_k_best', 'k': 16}",robust,uniform,ok,,0.4277920775970842,0.3641712289452082,0.28446800847033815,0.19918718893011159,0.22503740744320525,0.1869887430013806,0.4756597169455938,0.38948487278202704,0.6956666666666667,0.014243907079481002,0.6901774455681391,0.014806492108925465,0.6870358984449468,0.016229002730162027,0.6870358984449468,0.016229002730162045,0.6956666666666667,0.014243907079481002,0.6901774455681391,0.014806492108925465,0.6870358984449468,0.016229002730162027,0.6870358984449468,0.016229002730162045,0.4277920775970842,0.28446800847033815,0.22503740744320525,0.4756597169455938,0.3641712289452082,0.19918718893011159,0.1869887430013806,0.38948487278202704,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_dynrange,"{""imputer"": ""median"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""auto"", ""leaf_size"": 80, ""metric"": ""cosine"", ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/2c/2c9d96c7966fc3147685d39b6587fd5449c11b99.joblib
auto,lowfreq_all,mean,10,cosine,5,2,"{'type': 'select_k_best', 'k': 16}",normalizer,distance,ok,,0.3076666786604278,0.3353235362200528,0.3058996095267579,0.03980005992320847,0.13777623463503677,0.11253911542774828,0.34522637171434195,0.3759034638396289,0.6846666666666665,0.0092736184954957,0.6906927382281435,0.011058455794767002,0.6869114211470067,0.009648417819935069,0.6869114211470067,0.009648417819935107,0.6846666666666665,0.0092736184954957,0.6906927382281435,0.011058455794767002,0.6869114211470067,0.009648417819935069,0.6869114211470067,0.009648417819935107,0.3076666786604278,0.3058996095267579,0.13777623463503677,0.34522637171434195,0.3353235362200528,0.03980005992320847,0.11253911542774828,0.3759034638396289,0.041116005873715125,0.24961973253507586,0.027399227937875928,0.07356702957514963,stratified_kfold,leave_one_domain_out,lowfreq_all,"{""imputer"": ""mean"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""normalizer""}","{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""cosine"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,216,216,outputs/cache/features/b7/b774367ffe67f912df162ed690860bfdb12611ec.joblib
auto,notebook_exact_26,median,80,chebyshev,9,2,"{'type': 'select_k_best', 'k': 44}",power,distance,ok,,0.44580280611756723,0.3811571781133588,0.2298175130972322,0.14863321865350396,0.1764085886841267,0.11875474999833809,0.48763116893131375,0.3982602163226051,0.6823333333333335,0.018030837781731375,0.7097743980412002,0.015512905851001976,0.6859711333535887,0.01874761184673548,0.6859711333535887,0.018747611846735502,0.6823333333333335,0.018030837781731375,0.7097743980412002,0.015512905851001976,0.6859711333535887,0.01874761184673548,0.6859711333535887,0.018747611846735502,0.44580280611756723,0.2298175130972322,0.1764085886841267,0.48763116893131375,0.3811571781133588,0.14863321865350396,0.11875474999833809,0.3982602163226051,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_26,"{""imputer"": ""median"", ""reducer"": {""k"": 44, ""type"": ""select_k_best""}, ""scaler"": ""power""}","{""algorithm"": ""auto"", ""leaf_size"": 80, ""metric"": ""chebyshev"", ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,26,26,outputs/cache/features/f7/f781edcc37428b9b9d6be46a7d70086b564b0142.joblib
auto,notebook_lowfreq_band_features,mean,20,chebyshev,7,2,"{'type': 'select_k_best', 'k': 1024}",normalizer,uniform,ok,,0.18164795181167456,0.15341982264024193,0.2292123558837582,0.14820072661406303,0.09399777806470071,0.06812965424693042,0.24428239266694582,0.23791313841944778,0.681,0.02067204231161821,0.6942966909027624,0.02185437270386196,0.6851380459973477,0.020614630828760066,0.6851380459973476,0.020614630828760062,0.681,0.02067204231161821,0.6942966909027624,0.02185437270386196,0.6851380459973477,0.020614630828760066,0.6851380459973476,0.020614630828760062,0.18164795181167456,0.2292123558837582,0.09399777806470071,0.24428239266694582,0.15341982264024193,0.14820072661406303,0.06812965424693042,0.23791313841944778,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_band_features,"{""imputer"": ""mean"", ""reducer"": {""k"": 1024, ""type"": ""select_k_best""}, ""scaler"": ""normalizer""}","{""algorithm"": ""auto"", ""leaf_size"": 20, ""metric"": ""chebyshev"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,68,68,outputs/cache/features/ee/eed44f71e7935530fc0bf01cfc40db538076b7a3.joblib
brute,notebook_exact_26,median,80,chebyshev,1,2,"{'type': 'pca_components', 'value': 32}",minmax,distance,ok,,0.4904368905581908,0.3104061021540881,0.31122087139058113,0.032774848730488824,0.22702759912352452,0.0651396275517729,0.5652407336432635,0.30643716993671444,0.6806666666666666,0.01593737745050924,0.6907934703391869,0.01560735911123376,0.6842508007832415,0.0157729784133151,0.6842508007832415,0.015772978413315097,0.6806666666666666,0.01593737745050924,0.6907934703391869,0.01560735911123376,0.6842508007832415,0.0157729784133151,0.6842508007832415,0.015772978413315097,0.4904368905581908,0.31122087139058113,0.22702759912352452,0.5652407336432635,0.3104061021540881,0.032774848730488824,0.0651396275517729,0.30643716993671444,0.19170984455958548,0.2648862428637266,0.18093434343434342,0.2094930758615055,stratified_kfold,leave_one_domain_out,notebook_exact_26,"{""imputer"": ""median"", ""reducer"": {""type"": ""pca_components"", ""value"": 32}, ""scaler"": ""minmax""}","{""algorithm"": ""brute"", ""leaf_size"": 80, ""metric"": ""chebyshev"", ""n_neighbors"": 1, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,26,26,outputs/cache/features/f7/f781edcc37428b9b9d6be46a7d70086b564b0142.joblib
auto,notebook_exact_44,median,10,euclidean,1,2,"{'type': 'select_k_best', 'k': 44}",robust,uniform,ok,,0.49987556649288695,0.26767660887880224,0.30626516419793526,0.03976240834340535,0.2395323743870823,0.05760402613771059,0.5745966727380286,0.2683473202321418,0.681,0.019107880863955335,0.6889292561613132,0.016946712701773798,0.6841016180820159,0.018119093455056665,0.6841016180820161,0.018119093455056613,0.681,0.019107880863955335,0.6889292561613132,0.016946712701773798,0.6841016180820159,0.018119093455056665,0.6841016180820161,0.018119093455056613,0.49987556649288695,0.30626516419793526,0.2395323743870823,0.5745966727380286,0.26767660887880224,0.03976240834340535,0.05760402613771059,0.2683473202321418,0.2887423457371644,0.25004549259380576,0.1705977309415001,0.29099044441347394,stratified_kfold,leave_one_domain_out,notebook_exact_44,"{""imputer"": ""median"", ""reducer"": {""k"": 44, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""euclidean"", ""n_neighbors"": 1, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/6d/6da1a44bcf127f12a9483e43bad65b7fbf4adc20.joblib
brute,notebook_exact_44,median,30,euclidean,1,2,"{'type': 'select_k_best', 'k': 256}",robust,distance,ok,,0.49987556649288695,0.26767660887880224,0.30626516419793526,0.03976240834340535,0.2395323743870823,0.05760402613771059,0.5745966727380286,0.2683473202321418,0.681,0.019107880863955335,0.6889292561613132,0.016946712701773798,0.6841016180820159,0.018119093455056665,0.6841016180820161,0.018119093455056613,0.681,0.019107880863955335,0.6889292561613132,0.016946712701773798,0.6841016180820159,0.018119093455056665,0.6841016180820161,0.018119093455056613,0.49987556649288695,0.30626516419793526,0.2395323743870823,0.5745966727380286,0.26767660887880224,0.03976240834340535,0.05760402613771059,0.2683473202321418,0.2887423457371644,0.25004549259380576,0.1705977309415001,0.29099044441347394,stratified_kfold,leave_one_domain_out,notebook_exact_44,"{""imputer"": ""median"", ""reducer"": {""k"": 256, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""brute"", ""leaf_size"": 30, ""metric"": ""euclidean"", ""n_neighbors"": 1, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/6d/6da1a44bcf127f12a9483e43bad65b7fbf4adc20.joblib
auto,notebook_lowfreq_max_20,median,50,minkowski,7,3,"{'type': 'select_k_best', 'k': 16}",robust_l2,uniform,ok,,0.48663661394319385,0.3786960945688951,0.2842799582590907,0.19914080837411754,0.24378774802080505,0.18949773943680087,0.5288834615722724,0.4037175052299997,0.6936666666666667,0.00890692614392494,0.6875530976740645,0.010172604160300218,0.6826551341477388,0.00911478637550381,0.6826551341477389,0.009114786375503848,0.6936666666666667,0.00890692614392494,0.6875530976740645,0.010172604160300218,0.6826551341477388,0.00911478637550381,0.6826551341477389,0.009114786375503848,0.48663661394319385,0.2842799582590907,0.24378774802080505,0.5288834615722724,0.3786960945688951,0.19914080837411754,0.18949773943680087,0.4037175052299997,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_max_20,"{""imputer"": ""median"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""robust_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 50, ""metric"": ""minkowski"", ""n_neighbors"": 7, ""p"": 3, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,24,24,outputs/cache/features/a9/a9d0b188d9dd3c836d41f6d83bf2492dedb05a22.joblib
auto,notebook_exact_26,median,80,cosine,7,2,"{'type': 'select_k_best', 'k': 64}",normalizer,uniform,ok,,0.35297712959145017,0.38226207337414575,0.2846447690552772,0.19923109884257076,0.19154028871140594,0.19844968636533544,0.3803808138651457,0.40518613446937723,0.6703333333333333,0.01820866704499691,0.6891502323632129,0.017738130174031003,0.6761913438369794,0.01788327748941729,0.6761913438369795,0.017883277489417294,0.6703333333333333,0.01820866704499691,0.6891502323632129,0.017738130174031003,0.6761913438369794,0.01788327748941729,0.6761913438369795,0.017883277489417294,0.35297712959145017,0.2846447690552772,0.19154028871140594,0.3803808138651457,0.38226207337414575,0.19923109884257076,0.19844968636533544,0.40518613446937723,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_26,"{""imputer"": ""median"", ""reducer"": {""k"": 64, ""type"": ""select_k_best""}, ""scaler"": ""normalizer""}","{""algorithm"": ""auto"", ""leaf_size"": 80, ""metric"": ""cosine"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,26,26,outputs/cache/features/f7/f781edcc37428b9b9d6be46a7d70086b564b0142.joblib
brute,relative_lowfreq_shape_features,mean,20,minkowski,15,2,"{'type': 'select_k_best', 'k': 16}",normalizer,distance,ok,,0.22029909508836845,0.20198390778981645,0.22924637107591486,0.14822493889964133,0.10703447517002083,0.08305876848284889,0.28317611839849943,0.2825368094552722,0.6706666666666667,0.02535525367431549,0.683875557262331,0.020442513280698644,0.6749802759958492,0.023961538743812842,0.6749802759958492,0.02396153874381289,0.6706666666666667,0.02535525367431549,0.683875557262331,0.020442513280698644,0.6749802759958492,0.023961538743812842,0.6749802759958492,0.02396153874381289,0.22029909508836845,0.22924637107591486,0.10703447517002083,0.28317611839849943,0.20198390778981645,0.14822493889964133,0.08305876848284889,0.2825368094552722,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,relative_lowfreq_shape_features,"{""imputer"": ""mean"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""normalizer""}","{""algorithm"": ""brute"", ""leaf_size"": 20, ""metric"": ""minkowski"", ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,107,107,outputs/cache/features/af/aff8f2f061e733f39d643e098c20322e5cc4deaf.joblib
brute,notebook_exact_26,median,10,chebyshev,31,2,"{'type': 'select_k_best', 'k': 32}",standard,distance,ok,,0.4234692030728251,0.4059349713711571,0.2297019737171898,0.1485503617361491,0.16474683806675094,0.12340448595630438,0.45343842311327354,0.40898230118879725,0.672,0.027373953556863763,0.7078173742624284,0.025008885093434567,0.6749382987429451,0.026311626973329186,0.6749382987429453,0.02631162697332916,0.672,0.027373953556863763,0.7078173742624284,0.025008885093434567,0.6749382987429451,0.026311626973329186,0.6749382987429453,0.02631162697332916,0.4234692030728251,0.2297019737171898,0.16474683806675094,0.45343842311327354,0.4059349713711571,0.1485503617361491,0.12340448595630438,0.40898230118879725,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_26,"{""imputer"": ""median"", ""reducer"": {""k"": 32, ""type"": ""select_k_best""}, ""scaler"": ""standard""}","{""algorithm"": ""brute"", ""leaf_size"": 10, ""metric"": ""chebyshev"", ""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,26,26,outputs/cache/features/f7/f781edcc37428b9b9d6be46a7d70086b564b0142.joblib
brute,notebook_lowfreq_max_20,mean,30,cosine,21,2,"{'type': 'pca_components', 'value': 64}",minmax,distance,ok,,0.4976623164415206,0.37476332374924815,0.2851584571889587,0.19936043066225057,0.2483438023491821,0.1878905327237089,0.5400365592327784,0.4049406567019402,0.6863333333333334,0.01488474237451073,0.683939161313146,0.01538931089593529,0.6732786040222657,0.016881437820350162,0.6732786040222656,0.01688143782035018,0.6863333333333334,0.01488474237451073,0.683939161313146,0.01538931089593529,0.6732786040222657,0.016881437820350162,0.6732786040222656,0.01688143782035018,0.4976623164415206,0.2851584571889587,0.2483438023491821,0.5400365592327784,0.37476332374924815,0.19936043066225057,0.1878905327237089,0.4049406567019402,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_max_20,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 64}, ""scaler"": ""minmax""}","{""algorithm"": ""brute"", ""leaf_size"": 30, ""metric"": ""cosine"", ""n_neighbors"": 21, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,24,24,outputs/cache/features/a9/a9d0b188d9dd3c836d41f6d83bf2492dedb05a22.joblib
auto,notebook_exact_26,mean,10,cosine,5,2,"{'type': 'select_k_best', 'k': 16}",normalizer,distance,ok,,0.30010894466331295,0.30746286886550883,0.2940814382569299,0.057202409125400006,0.13836617113525548,0.10303204213505975,0.34910109920220944,0.35277062356042166,0.6683333333333333,0.029287843515318414,0.6838360812614701,0.02712139149813354,0.6731868915964296,0.028632683254042366,0.6731868915964296,0.028632683254042387,0.6683333333333333,0.029287843515318414,0.6838360812614701,0.02712139149813354,0.6731868915964296,0.028632683254042366,0.6731868915964296,0.028632683254042387,0.30010894466331295,0.2940814382569299,0.13836617113525548,0.34910109920220944,0.30746286886550883,0.057202409125400006,0.10303204213505975,0.35277062356042166,0.07048458149779736,0.2131966957231708,0.0470269829624195,0.07367894189657648,stratified_kfold,leave_one_domain_out,notebook_exact_26,"{""imputer"": ""mean"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""normalizer""}","{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""cosine"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,26,26,outputs/cache/features/f7/f781edcc37428b9b9d6be46a7d70086b564b0142.joblib
auto,notebook_lowfreq_max_20,median,30,cosine,31,2,"{'type': 'pca_components', 'value': 44}",normalizer,distance,ok,,0.30544299111961504,0.18813410105506617,0.2850367286436148,0.19932955115500753,0.18354720056973908,0.12390182701676844,0.3976405150731999,0.2855112285319063,0.6869999999999999,0.012128936932440177,0.6771944275640209,0.01427593098255674,0.6728819009593348,0.012509160647595054,0.6728819009593346,0.01250916064759505,0.6869999999999999,0.012128936932440177,0.6771944275640209,0.01427593098255674,0.6728819009593348,0.012509160647595054,0.6728819009593346,0.01250916064759505,0.30544299111961504,0.2850367286436148,0.18354720056973908,0.3976405150731999,0.18813410105506617,0.19932955115500753,0.12390182701676844,0.2855112285319063,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_max_20,"{""imputer"": ""median"", ""reducer"": {""type"": ""pca_components"", ""value"": 44}, ""scaler"": ""normalizer""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""cosine"", ""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,24,24,outputs/cache/features/a9/a9d0b188d9dd3c836d41f6d83bf2492dedb05a22.joblib
brute,relative_lowfreq_shape_features,mean,50,manhattan,15,2,"{'type': 'pca_components', 'value': 64}",robust_l2,uniform,ok,,0.28203054243970255,0.2201535381856661,0.22941984998933965,0.14834860374999825,0.1329161486765296,0.08574066498176823,0.3596318035577162,0.29802203053672816,0.6833333333333333,0.025451478891761446,0.6807894428156034,0.027034862436272906,0.6717867560497734,0.026624838600208246,0.6717867560497734,0.02662483860020824,0.6833333333333333,0.025451478891761446,0.6807894428156034,0.027034862436272906,0.6717867560497734,0.026624838600208246,0.6717867560497734,0.02662483860020824,0.28203054243970255,0.22941984998933965,0.1329161486765296,0.3596318035577162,0.2201535381856661,0.14834860374999825,0.08574066498176823,0.29802203053672816,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,relative_lowfreq_shape_features,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 64}, ""scaler"": ""robust_l2""}","{""algorithm"": ""brute"", ""leaf_size"": 50, ""metric"": ""manhattan"", ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,107,107,outputs/cache/features/af/aff8f2f061e733f39d643e098c20322e5cc4deaf.joblib
brute,notebook_exact_44_plus_duration,median,50,manhattan,3,2,"{'type': 'select_k_best', 'k': 32}",normalizer,distance,ok,,0.32715058123794355,0.3134910138401346,0.30373083803301143,0.0441389882699445,0.15089332651191326,0.09869132590504937,0.38309161206079284,0.34786430035353255,0.6673333333333333,0.018336363385966736,0.6750821420461846,0.018749720918485337,0.6696519765071475,0.018420300977167296,0.6696519765071476,0.018420300977167327,0.6673333333333333,0.018336363385966736,0.6750821420461846,0.018749720918485337,0.6696519765071475,0.018420300977167296,0.6696519765071476,0.018420300977167327,0.32715058123794355,0.30373083803301143,0.15089332651191326,0.38309161206079284,0.3134910138401346,0.0441389882699445,0.09869132590504937,0.34786430035353255,0.09797456429580782,0.2413360547688906,0.07263211267133476,0.08054742171645188,stratified_kfold,leave_one_domain_out,notebook_exact_44_plus_duration,"{""imputer"": ""median"", ""reducer"": {""k"": 32, ""type"": ""select_k_best""}, ""scaler"": ""normalizer""}","{""algorithm"": ""brute"", ""leaf_size"": 50, ""metric"": ""manhattan"", ""n_neighbors"": 3, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,45,45,outputs/cache/features/75/75dc0e6d27e333f1614005c69583a0e33be6ad28.joblib
brute,lowfreq_relative_temporal,mean,30,minkowski,1,3,"{'type': 'select_k_best', 'k': 32}",minmax,distance,ok,,0.22741105076917675,0.17122918957891817,0.29960916444502156,0.044829940141891844,0.1276084099611022,0.06350576193540788,0.307949510986455,0.23564650574673043,0.6666666666666666,0.01696401419999931,0.672807834514634,0.018772734836146714,0.6687489201138312,0.017641222514051615,0.6687489201138314,0.017641222514051598,0.6666666666666666,0.01696401419999931,0.672807834514634,0.018772734836146714,0.6687489201138312,0.017641222514051615,0.6687489201138314,0.017641222514051598,0.22741105076917675,0.29960916444502156,0.1276084099611022,0.307949510986455,0.17122918957891817,0.044829940141891844,0.06350576193540788,0.23564650574673043,0.09838472834067548,0.23625411683133993,0.060735619208880105,0.10852014563618552,stratified_kfold,leave_one_domain_out,lowfreq_relative_temporal,"{""imputer"": ""mean"", ""reducer"": {""k"": 32, ""type"": ""select_k_best""}, ""scaler"": ""minmax""}","{""algorithm"": ""brute"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 1, ""p"": 3, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,148,148,outputs/cache/features/10/10e09d5f0be62a01d8f006440da2716e222b4223.joblib
auto,lowfreq_relative_temporal,mean,50,chebyshev,41,2,"{'type': 'select_k_best', 'k': 256}",robust,distance,ok,,0.25779647289411634,0.30135803701838276,0.2845673462646125,0.1992118284739545,0.15456121988621144,0.17796471207939688,0.2919129024359482,0.36842061400778464,0.6586666666666667,0.007702813338860896,0.6729985483014691,0.008069125854153897,0.6635166143663842,0.007496908214108273,0.6635166143663842,0.007496908214108286,0.6586666666666667,0.007702813338860896,0.6729985483014691,0.008069125854153897,0.6635166143663842,0.007496908214108273,0.6635166143663842,0.007496908214108286,0.25779647289411634,0.2845673462646125,0.15456121988621144,0.2919129024359482,0.30135803701838276,0.1992118284739545,0.17796471207939688,0.36842061400778464,0.030837004405286344,0.019626314963102527,0.020553065460424406,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_relative_temporal,"{""imputer"": ""mean"", ""reducer"": {""k"": 256, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""auto"", ""leaf_size"": 50, ""metric"": ""chebyshev"", ""n_neighbors"": 41, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,148,148,outputs/cache/features/10/10e09d5f0be62a01d8f006440da2716e222b4223.joblib
auto,relative_lowfreq_shape_features,mean,80,euclidean,5,2,"{'type': 'select_k_best', 'k': 1024}",robust_l2,distance,ok,,0.31111692001569624,0.2209419276603124,0.22817953188828563,0.147471133186375,0.1437551707843148,0.08660666837664331,0.39595233855530737,0.30371030822916084,0.672,0.008717797887081373,0.6637925986038478,0.00989440009369401,0.6612462658535526,0.008619607588443608,0.6612462658535525,0.008619607588443623,0.672,0.008717797887081373,0.6637925986038478,0.00989440009369401,0.6612462658535526,0.008619607588443608,0.6612462658535525,0.008619607588443623,0.31111692001569624,0.22817953188828563,0.1437551707843148,0.39595233855530737,0.2209419276603124,0.147471133186375,0.08660666837664331,0.30371030822916084,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,relative_lowfreq_shape_features,"{""imputer"": ""mean"", ""reducer"": {""k"": 1024, ""type"": ""select_k_best""}, ""scaler"": ""robust_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 80, ""metric"": ""euclidean"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,107,107,outputs/cache/features/af/aff8f2f061e733f39d643e098c20322e5cc4deaf.joblib
brute,lowfreq_all_plus_mfcc,median,10,chebyshev,11,2,"{'type': 'select_k_best', 'k': 128}",robust_l2,uniform,ok,,0.15031397916240927,0.10737146031059124,0.2292823277279236,0.14825054580346872,0.08284637796264355,0.05115464477893334,0.21040832825188205,0.1893698914818343,0.6703333333333334,0.0063595946761129864,0.667349601919623,0.00869249622490734,0.6608912016861552,0.009624693713070726,0.6608912016861553,0.009624693713070726,0.6703333333333334,0.0063595946761129864,0.667349601919623,0.00869249622490734,0.6608912016861552,0.009624693713070726,0.6608912016861553,0.009624693713070726,0.15031397916240927,0.2292823277279236,0.08284637796264355,0.21040832825188205,0.10737146031059124,0.14825054580346872,0.05115464477893334,0.1893698914818343,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_mfcc,"{""imputer"": ""median"", ""reducer"": {""k"": 128, ""type"": ""select_k_best""}, ""scaler"": ""robust_l2""}","{""algorithm"": ""brute"", ""leaf_size"": 10, ""metric"": ""chebyshev"", ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,376,376,outputs/cache/features/66/667edd91fac468207f2c0bfa8764536c79f61668.joblib
